latitude,longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zip_code_id,zipcode,epoch time,date & time,date,sprague_miles,portland_pipeline_miles,south_portland_terminal_miles,gulf_oil_miles
43.648,-70.2752,5,,,,667,04102,1604930409,Mon Nov  9 09:00:09 2020,11/09/20,0.9334134337903504,1.2944787752307938,0.9757289715943754,1.7849485043667646
43.6481,-70.2752,5,Oil smell so bad we closed our window wz,Headache and nausea,,667,04102,1604930750,Mon Nov  9 09:05:50 2020,11/09/20,0.9389526635017306,1.301316393516737,0.981653365597214,1.7843599541834911
43.6348,-70.2803,3,,,,1018,04106,1604944372,Mon Nov  9 12:52:52 2020,11/09/20,0.34789616778403804,0.5812422744673358,0.26173971605466273,2.297033442186023
43.6515,-70.2708,4,Burning tires or fuel,Burning and irritation to throat and lungs ,,667,04102,1604958161,Mon Nov  9 16:42:41 2020,11/09/20,1.2596064262894826,1.5218804170857476,1.298383144966054,1.5603898804936218
43.6304,-70.2635,1,,,,1018,04106,1604971987,Mon Nov  9 20:33:07 2020,11/09/20,1.2393915872446617,0.3949365623478252,1.1559556184966955,1.818235819804882
43.6452,-70.2347,3,Gulf oil ,"Immune struggle, swollen glands",,1018,04106,1604972275,Mon Nov  9 20:37:55 2020,11/09/20,2.6461841740644823,2.129337203743602,2.612210783232409,0.4282507584145411
43.6316,-70.2667,4,Oil tanks,Headache,,1018,04106,1604981009,Mon Nov  9 23:03:29 2020,11/09/20,1.0597821995791064,0.2718500196978597,0.9776377513580806,1.8689079254136272
43.6466,-70.2761,4,Thick sweet oil,Headache,,667,04102,1605012054,Tue Nov 10 07:40:54 2020,11/10/20,0.8292326854223867,1.2070212408003165,0.8696381125186031,1.8405770078015644
43.6304,-70.2578,3,Oil,,,1018,04106,1605012788,Tue Nov 10 07:53:08 2020,11/10/20,1.5072346325309387,0.6782281464954579,1.4283560371006179,1.6452122293658118
43.6436,-70.2337,4,Oil fumes,,,1018,04106,1605013125,Tue Nov 10 07:58:45 2020,11/10/20,2.674691539584648,2.1194207418044275,2.6363173375014983,0.5479150433821075
43.6524,-70.2722,5,Industrial,Sore throat,This is really bad,667,04102,1605050607,Tue Nov 10 18:23:27 2020,11/10/20,1.268469802682085,1.5845882387675698,1.3141590491229815,1.6348482902506956
43.6476,-70.276,4,,,,667,04102,1605098881,Wed Nov 11 07:48:01 2020,11/11/20,0.8873773900994724,1.2739368983883026,0.9315440939942877,1.8274022146685773
43.6488,-70.2773,3,Industrial smell,Tickle in throat & early morning cough,,667,04102,1605099129,Wed Nov 11 07:52:09 2020,11/11/20,0.9220137196730693,1.3684095055893153,0.9758955825983506,1.8859321002333869
43.6479,-70.2763,3,Industrial ,,,667,04102,1605099527,Wed Nov 11 07:58:47 2020,11/11/20,0.8957031331996356,1.2971537087462444,0.9423176933347585,1.84039681457878
43.6476,-70.2745,4,,,,667,04102,1605131965,Wed Nov 11 16:59:25 2020,11/11/20,0.9334042953326528,1.2621994651837092,0.9712044264710065,1.752721496737688
43.6476,-70.277,5,Thick,Both my husband and I had to stay inside with headaches. Really bad today. ,,667,04102,1605132051,Wed Nov 11 17:00:51 2020,11/11/20,0.8589715438248133,1.2841435377217127,0.9075951118910854,1.8772067239846548
43.6469,-70.2692,4,"Industrial, oily, exhaust",Don’t want to outdoors because unhealthy ,,667,04102,1605132647,Wed Nov 11 17:10:47 2020,11/11/20,1.0910596648933406,1.2080513964552373,1.1065083495541268,1.4958826181894858
43.6489,-70.2738,3,,,,667,04102,1605147977,Wed Nov 11 21:26:17 2020,11/11/20,1.0254393528688452,1.3477168138140498,1.065622278279424,1.7106440203100044
43.6472,-70.2743,4,,,,667,04102,1605148027,Wed Nov 11 21:27:07 2020,11/11/20,0.9188425457894983,1.233499829177769,0.9540726175517626,1.7458880296981478
43.6481,-70.2758,4,,,,667,04102,1605151984,Wed Nov 11 22:33:04 2020,11/11/20,0.9213370809851718,1.3061711425039484,0.9665452643877948,1.8142870467138992
43.6491,-70.2765,4,Burning rubber ,Headaches,,667,04102,1605152015,Wed Nov 11 22:33:35 2020,11/11/20,0.9601502424804733,1.3805376819022954,1.011621024404867,1.8449430620355862
43.6301,-70.2738,3,Oil,Throat irritation,,1018,04106,1605176710,Thu Nov 12 05:25:10 2020,11/12/20,0.7998235412479646,0.13233690780405497,0.7024750130527697,2.204350746494112
43.6331,-70.2693,4,Oil smell,"Sinus ache , eye irritation",,1018,04106,1605177524,Thu Nov 12 05:38:44 2020,11/12/20,0.9019916049409908,0.26819309117917184,0.8240507103870867,1.898709680804991
43.6478,-70.2759,3,Drifting waves of oil,,,667,04102,1605179798,Thu Nov 12 06:16:38 2020,11/12/20,0.9015254626662077,1.2866266698837028,0.9460325038684294,1.8210854308844884
43.6264,-70.2792,4,Oil fumes ,Headache ,,1018,04106,1605183634,Thu Nov 12 07:20:34 2020,11/12/20,0.8300478089019688,0.45034181950926333,0.726259897429103,2.575758010968233
43.6253,-70.2777,3,Gasoline,,,1018,04106,1605186893,Thu Nov 12 08:14:53 2020,11/12/20,0.9318380631766984,0.43287959430192036,0.8276343080378317,2.569005055519233
43.6248,-70.2785,5,Tanks,Sick,,1018,04106,1605190423,Thu Nov 12 09:13:43 2020,11/12/20,0.945100364999019,0.4857854007259111,0.8415447909340323,2.621908684917838
43.6195,-70.269,3,Oil,Headache,,1018,04106,1605215122,Thu Nov 12 16:05:22 2020,11/12/20,1.5031291766065196,0.7011128229681342,1.3987902383203503,2.5839004767709555
43.6345,-70.2876,4,Petroleum,,,1018,04106,1605271083,Fri Nov 13 07:38:03 2020,11/13/20,0.1968340894393442,0.8867386283001262,0.15216840786254696,2.6345461968371136
43.6328,-70.2764,5,,,,1018,04106,1605276942,Fri Nov 13 09:15:42 2020,11/13/20,0.5862097748922149,0.34284749128074965,0.49490205793375036,2.198908671365091
43.6309,-70.2843,3,Petroleum tank fumes ,,,1018,04106,1605277676,Fri Nov 13 09:27:56 2020,11/13/20,0.44892889849394474,0.6584906963182532,0.35142428399990205,2.603852278243686
43.6335,-70.2671,4,Gassy,,,1018,04106,1605289931,Fri Nov 13 12:52:11 2020,11/13/20,0.9996484925765062,0.3471983978020216,0.9259763789080632,1.796034073197188
43.641,-70.2464,3,Oil,Eye irritation ,,1018,04106,1605294096,Fri Nov 13 14:01:36 2020,11/13/20,2.019348261642282,1.4782366924875079,1.9780518315411766,0.7224411476250449
43.6471,-70.277,3,,,,667,04102,1605325138,Fri Nov 13 22:38:58 2020,11/13/20,0.8302547146933944,1.250451360498839,0.8769809414349664,1.8808934780755686
43.6489,-70.2763,4,,,,667,04102,1605325185,Fri Nov 13 22:39:45 2020,11/13/20,0.9535977410015035,1.3650812317670273,1.0036311297382117,1.8355922445903705
43.6477,-70.275,5,,,,667,04102,1605325380,Fri Nov 13 22:43:00 2020,11/13/20,0.9230626330537005,1.272471432321983,0.9633505766632391,1.7769127477271012
43.634,-70.2731,5,,,,1018,04106,1605326169,Fri Nov 13 22:56:09 2020,11/13/20,0.7018355020906119,0.3241749493232779,0.6246617099856829,2.015367331173673
43.6324,-70.2711,5,,,,1018,04106,1605326178,Fri Nov 13 22:56:18 2020,11/13/20,0.8350561571721529,0.20081085485613318,0.7511500520665885,1.9994097764541845
43.6328,-70.2701,5,,,,1018,04106,1605326227,Fri Nov 13 22:57:07 2020,11/13/20,0.8711260018971497,0.2358990562618635,0.7906363758893634,1.9429673206370879
43.6485,-70.276,4,,,,667,04102,1605329779,Fri Nov 13 23:56:19 2020,11/13/20,0.9385001306490502,1.335161582256708,0.9859724755267225,1.8222212497479533
43.6347,-70.2818,3,,,,1018,04106,1605363022,Sat Nov 14 09:10:22 2020,11/14/20,0.2883846515357492,0.6373399933443034,0.19432160827315478,2.3668983680511215
43.6366,-70.2698,3,Petroleum tank fumes ,Headache ,,1018,04106,1605364659,Sat Nov 14 09:37:39 2020,11/14/20,0.8320390537505047,0.4967211188360834,0.7767956630430852,1.7788856992194213
43.6348,-70.272,5,"Rotten eggs, sulphur",Nausea,,1018,04106,1605381869,Sat Nov 14 14:24:29 2020,11/14/20,0.7398735758699309,0.36830635865787786,0.669867880743158,1.9388632754962212
43.6351,-70.2688,4,Petroleum tank fumes ,Headache ,,1018,04106,1605386979,Sat Nov 14 15:49:39 2020,11/14/20,0.893043828121973,0.40690184731453516,0.8274751484211488,1.795147479468289
43.6305,-70.2734,5,Oil ,Headache,,1018,04106,1605391897,Sat Nov 14 17:11:37 2020,11/14/20,0.7993314554285341,0.12626533619610544,0.7038172350109995,2.17136264512043
43.6318,-70.2742,4,Chemical ,,,1018,04106,1605472626,Sun Nov 15 15:37:06 2020,11/15/20,0.7162549401003369,0.21571312738555867,0.6243571809832292,2.1480499722761035
43.6448,-70.2755,3,,,,667,04102,1605533121,Mon Nov 16 08:25:21 2020,11/16/20,0.7571542817331657,1.0790412961751115,0.7852022660128264,1.8323237722870902
43.6476,-70.275,3,,,,667,04102,1605566985,Mon Nov 16 17:49:45 2020,11/16/20,0.9176360405553446,1.2656291780941522,0.9575128078355699,1.777611401370703
43.6371,-70.2712,4,Oil.  South wind from Global,Nausea ,,1018,04106,1605574499,Mon Nov 16 19:54:59 2020,11/16/20,0.760921788537219,0.5256915345366655,0.7099540717996795,1.8211592986891894
43.6343,-70.2686,5,Tanks,,,1018,04106,1605638173,Tue Nov 17 13:36:13 2020,11/17/20,0.9135057147501396,0.3582762216074571,0.8430712297102676,1.8200117488790757
43.6321,-70.2748,4,Industrial petroleum smell,,,1018,04106,1605646254,Tue Nov 17 15:50:54 2020,11/17/20,0.6798047625200272,0.251434216199864,0.5881727067939797,2.1601670964841664
43.6315,-70.2691,4,Gas tanks ,Headache ,,1018,04106,1605652153,Tue Nov 17 17:29:13 2020,11/17/20,0.9518498978477532,0.1765143988760297,0.8664746768432448,1.9621950071079586
43.6348,-70.2681,3,Petroleum tank fumes ,,,1018,04106,1605665501,Tue Nov 17 21:11:41 2020,11/17/20,0.931124072793401,0.3998623216012147,0.8640672801765988,1.7791875457192887
43.6316,-70.2721,3,,,,1018,04106,1605699372,Wed Nov 18 06:36:12 2020,11/18/20,0.8142653824969887,0.1508059697692082,0.7250508277262471,2.072991526752456
43.6467,-70.2759,4,,,,667,04102,1605702019,Wed Nov 18 07:20:19 2020,11/18/20,0.840881311912316,1.2118535088771736,0.8808164372023352,1.8297219340540587
43.649,-70.2745,4,It is acrid and offensive!- irritating!!,Headache cough -runny nose!,,667,04102,1605704125,Wed Nov 18 07:55:25 2020,11/18/20,1.0098475546413488,1.3583016756362691,1.0530595130602896,1.7452720218643547
43.6464,-70.2738,4,Pungent,,,667,04102,1605704264,Wed Nov 18 07:57:44 2020,11/18/20,0.8954389357713772,1.175662181035574,0.9247781607733327,1.7286928235492682
43.6475,-70.2765,3,,,,667,04102,1605704343,Wed Nov 18 07:59:03 2020,11/18/20,0.867246132231818,1.2720349469180827,0.9132399983794411,1.8529989972624694
43.6486,-70.2763,5,,,,667,04102,1605704704,Wed Nov 18 08:05:04 2020,11/18/20,0.9360687054825741,1.344689701241764,0.9851278771794097,1.836761467130333
43.6345,-70.2667,4,Rotten egg ,,,1018,04106,1605715257,Wed Nov 18 11:00:57 2020,11/18/20,1.0038226494766231,0.41521693043339425,0.9358523854978855,1.7365889737350386
43.6328,-70.2658,5,Sewage ,Nausea ,,1018,04106,1605722235,Wed Nov 18 12:57:15 2020,11/18/20,1.075400866495466,0.3572671954057309,0.9994088776250126,1.7792626904036568
43.6483,-70.2743,4,Caustic and we can smell it inside our house,,,667,04102,1605749141,Wed Nov 18 20:25:41 2020,11/18/20,0.9773429732364206,1.3090470533763965,1.017180172393304,1.7383505216838395
43.6489,-70.276,3,We smell it inside the house,Headache,,667,04102,1605749264,Wed Nov 18 20:27:44 2020,11/18/20,0.9616425544896197,1.3624024022367363,1.0104528413415148,1.8205972152579366
43.6477,-70.2734,5,In our house. Our brick house. All windows closed,,,667,04102,1605751661,Wed Nov 18 21:07:41 2020,11/18/20,0.9746047822195083,1.2632697628870853,1.008442854870393,1.6972462992995079
43.6471,-70.2735,5,,,,667,04102,1605751819,Wed Nov 18 21:10:19 2020,11/18/20,0.9406749665990157,1.2223624622347664,0.9722030992652715,1.7070151111111267
43.6484,-70.2763,5,Ndustrial,,,667,04102,1605751851,Wed Nov 18 21:10:51 2020,11/18/20,0.9244567841414009,1.3311015082217426,0.9728427468641198,1.8376707082592607
43.6474,-70.2739,5,Acrid,Headache,,667,04102,1605752071,Wed Nov 18 21:14:31 2020,11/18/20,0.9424606965390228,1.2449706466567332,0.9769546954182671,1.7243826241161528
43.6468,-70.2748,5,,,,667,04102,1605752075,Wed Nov 18 21:14:35 2020,11/18/20,0.8815416150104224,1.209426665831347,0.9170494059054651,1.774236546347619
43.6469,-70.2735,5,Reporting again. It is much worse o. Our home,Noxious,,667,04102,1605752939,Wed Nov 18 21:28:59 2020,11/18/20,0.930664349707542,1.2085864189302356,0.9612470550456328,1.7088330421938334
43.6488,-70.2764,5,Honestly how long should we be exposed to this,,,667,04102,1605755975,Wed Nov 18 22:19:35 2020,11/18/20,0.9450798454385897,1.359215957598748,0.9952054913516686,1.8409534437842283
43.6474,-70.2766,5,Rotten eggs,Sore throat,,667,04102,1605756085,Wed Nov 18 22:21:25 2020,11/18/20,0.8587099382375877,1.2663072297377527,0.9047681869351916,1.8586974513183416
43.6484,-70.274,5,Rotten eggs,Headache ,,667,04102,1605756372,Wed Nov 18 22:26:12 2020,11/18/20,0.9921048406564257,1.3142832994968008,1.031157054107352,1.7228551243529158
43.6484,-70.2773,5,Stop. Too much. ,Headache. Our windows are shut. ,,667,04102,1605757069,Wed Nov 18 22:37:49 2020,11/18/20,0.898063305291429,1.341433446379512,0.9507267361283733,1.8876017290565361
43.6328,-70.2708,4,,,,1018,04106,1605759053,Wed Nov 18 23:10:53 2020,11/18/20,0.8383922725224626,0.22956683789058088,0.7569941768092427,1.970554999136244
43.648,-70.2774,5,Unbearable inside our house,,,667,04102,1605760803,Wed Nov 18 23:40:03 2020,11/18/20,0.8717352301786546,1.3156407600132058,0.9235490115418301,1.8946630114755354
43.6475,-70.2759,5,,,,667,04102,1605763244,Thu Nov 19 00:20:44 2020,11/19/20,0.8847495452801781,1.2662185012491567,0.9280822156820796,1.8231300290642427
43.6382,-70.2682,3,Oil,,,1018,04106,1605790355,Thu Nov 19 07:52:35 2020,11/19/20,0.913619567901498,0.621320491822195,0.8697837012444154,1.6530797868000142
43.6448,-70.277,4,,,,667,04102,1605792207,Thu Nov 19 08:23:27 2020,11/19/20,0.7049753499458478,1.0961827811295877,0.7406700283433959,1.9058604191810238
43.6458,-70.2437,4,Oil,Smells bad,,1018,04106,1605792577,Thu Nov 19 08:29:37 2020,11/19/20,2.2183737595004627,1.7828382759735648,2.1908680001430483,0.36741586748627564
43.6467,-70.2749,3,Oil,,,667,04102,1605809773,Thu Nov 19 13:16:13 2020,11/19/20,0.8730409819856482,1.2033252913774888,0.9085129621941,1.7801359736895395
43.6478,-70.2743,5,Rotten eggs stronger &stronger,Eyes watering cough ,,667,04102,1605811323,Thu Nov 19 13:42:03 2020,11/19/20,0.9504432561556284,1.274699488835684,0.9882683761108039,1.74136865419483
43.6475,-70.2749,3,,,,667,04102,1605838511,Thu Nov 19 21:15:11 2020,11/19/20,0.9153688879841978,1.2580589790529813,0.9544077482544966,1.7733604296948298
43.6373,-70.2715,3,Oil,,,1018,04106,1605962267,Sat Nov 21 07:37:47 2020,11/21/20,0.7458910425654312,0.53960812413036,0.6967814777937142,1.8273694139406917
43.6306,-70.27,4,Industrial / petroleum / asphalt,,,1018,04106,1605967138,Sat Nov 21 08:58:58 2020,11/21/20,0.9397160307558541,0.09979836785258346,0.849592831735175,2.037217063230912
43.6357,-70.2825,3,,,,1018,04106,1605971702,Sat Nov 21 10:15:02 2020,11/21/20,0.22141063545565723,0.7062867385994165,0.14056844337172858,2.3679578559355865
43.6318,-70.2753,4,Rotten eggs,,,1018,04106,1605976003,Sat Nov 21 11:26:43 2020,11/21/20,0.6699189282527246,0.25614559417776656,0.5759432534307682,2.192597263892933
43.6313,-70.2722,3,,,,1018,04106,1605979668,Sat Nov 21 12:27:48 2020,11/21/20,0.8200136273284311,0.1325749387679229,0.7293658566805483,2.089861029803976
43.6329,-70.2833,4,,,,1018,04106,1605982970,Sat Nov 21 13:22:50 2020,11/21/20,0.33608489098685235,0.6456125322835036,0.23204914361184523,2.4915428865601967
43.6343,-70.2655,4,Gassy,,,1018,04106,1605992519,Sat Nov 21 16:01:59 2020,11/21/20,1.0654246213852527,0.44073382154169927,0.9970788453687202,1.6991579234289909
43.6487,-70.2775,4,Oul,,,667,04102,1605998129,Sat Nov 21 17:35:29 2020,11/21/20,0.9110700706593868,1.363909691818043,0.9655045058673056,1.8963052925655586
43.6486,-70.2757,4,,,,667,04102,1606012507,Sat Nov 21 21:35:07 2020,11/21/20,0.952623346058718,1.3394134563406492,0.9992032008485204,1.8067909863480425
43.6331,-70.2689,5,Rotten eggs,Nausea,,1018,04106,1606061283,Sun Nov 22 11:08:03 2020,11/22/20,0.9210166523885664,0.2762581752236815,0.8435151280438221,1.883111880333622
43.6321,-70.2542,3,"Petroleum smells, sulfury",,,1018,04106,1606065331,Sun Nov 22 12:15:31 2020,11/22/20,1.6502338086387345,0.8742796297941124,1.578773064868631,1.450249391803649
43.6291,-70.284,3,Oil tanks,Sore throat,,1018,04106,1606066852,Sun Nov 22 12:40:52 2020,11/22/20,0.5736703276049573,0.6369233315909204,0.47680701550215365,2.6574268172842825
43.6298,-70.2832,3,Disgusting oil fumes,,,1018,04106,1606069413,Sun Nov 22 13:23:33 2020,11/22/20,0.536982425101264,0.5966278681518015,0.4367149662824988,2.5974027390057333
43.6479,-70.2742,4,Rotten Eggs ,Headache,,667,04102,1606088978,Sun Nov 22 18:49:38 2020,11/22/20,0.9589632121282285,1.2809891218875147,0.9968004852188898,1.7357274017107727
43.6464,-70.2776,3,Same chemical smell intruding through brick house all doors and windows closed. ,Anxiety,,667,04102,1606095886,Sun Nov 22 20:44:46 2020,11/22/20,0.7733494382553695,1.2108527245715728,0.8201250028861468,1.9168429390739408
43.6466,-70.2759,3,,,,667,04102,1606104823,Sun Nov 22 23:13:43 2020,11/22/20,0.835493507637345,1.2050640859115171,0.8749747341169449,1.830661858074562
43.6481,-70.2767,4,Heaven rotten eggy,,,667,04102,1606104920,Sun Nov 22 23:15:20 2020,11/22/20,0.8961523937969822,1.3147067212905406,0.9452204421731586,1.8591838381750927
43.6489,-70.2767,3,,,,667,04102,1606157403,Mon Nov 23 13:50:03 2020,11/23/20,0.9431365084149872,1.36890113128125,0.9948153708037916,1.8555861027595582
43.6323,-70.2679,5,Oil tank,,,1018,04106,1606164744,Mon Nov 23 15:52:24 2020,11/23/20,0.9864181717959435,0.2575085838629573,0.9060387386147487,1.8805414403902152
43.6336,-70.262,4,Asphalt oil,DiZZINES,,1018,04106,1606165857,Mon Nov 23 16:10:57 2020,11/23/20,1.2467147398055942,0.5447236742440718,1.1769861835871145,1.6043535697360989
43.6323,-70.2719,5,Tanks,,,1018,04106,1606167653,Mon Nov 23 16:40:53 2020,11/23/20,0.8013903395145477,0.1960616755684403,0.7157923801634347,2.0352788450312875
43.647,-70.277,3,,,,667,04102,1606192159,Mon Nov 23 23:29:19 2020,11/23/20,0.8245653951226712,1.2437187962374348,0.8708937672688135,1.8817062380804044
43.629,-70.2707,3,,,,1018,04106,1606246394,Tue Nov 24 14:33:14 2020,11/24/20,0.9696453603073023,0.0454812030291438,0.8736413386301072,2.1379560496882517
43.6476,-70.2762,2,,,,667,04102,1606255908,Tue Nov 24 17:11:48 2020,11/24/20,0.8815420936744682,1.2758276477506667,0.9265875178376286,1.8373620566756188
43.647,-70.2741,1,,,,667,04102,1606273994,Tue Nov 24 22:13:14 2020,11/24/20,0.9151902559837584,1.218574972626621,0.948680284645945,1.7376843009775331
43.6479,-70.2775,3,,,,667,04102,1606281764,Wed Nov 25 00:22:44 2020,11/25/20,0.8632275090254662,1.3100932543236166,0.9151576302752934,1.9002293110836015
43.6337,-70.2733,5,Toxic oil fumes ,"Nausea, burning lungs",,1018,04106,1606338886,Wed Nov 25 16:14:46 2020,11/25/20,0.6992772150967848,0.30743725165669367,0.6197222175592683,2.035281117028281
43.6267,-70.2777,3,Petroleum tank fumes ,,,1018,04106,1606339786,Wed Nov 25 16:29:46 2020,11/25/20,0.8474393883427053,0.3748304680977965,0.7429382648332783,2.5049938433495327
43.6474,-70.2751,3,Pungent even inside,,,667,04102,1606351466,Wed Nov 25 19:44:26 2020,11/25/20,0.903702542962384,1.2526994433863197,0.943164657427658,1.7840628902406859
43.6491,-70.2751,4,Rotten eggs-Industrial ,Headache ,,667,04102,1606351610,Wed Nov 25 19:46:50 2020,11/25/20,0.9981213835044773,1.3690299809388453,1.0440066092568547,1.7749428117008506
43.634,-70.2443,4,Burnt tar,Cough,,1018,04106,1606366496,Wed Nov 25 23:54:56 2020,11/25/20,2.1191652058181427,1.3865767372222195,2.0562956754664383,1.1469362555898919
43.6299,-70.2845,4,Oil tanks,,,1018,04106,1606395540,Thu Nov 26 07:59:00 2020,11/26/20,0.5144825332196641,0.6619285371629289,0.418950277695863,2.648545582302823
43.648,-70.2755,2,,,,667,04102,1606397016,Thu Nov 26 08:23:36 2020,11/26/20,0.9244728670372605,1.2968342798765435,0.9680416953678054,1.7999067578667787
43.626,-70.2458,3,Petroleum or asphalt funes,Nose irritation ,"Sunny morning after a misty, rainy night.  35 degrees F",1018,04106,1606482852,Fri Nov 27 08:14:12 2020,11/27/20,2.1754184599731348,1.2989400850228356,2.092908492877991,1.7044661463983293
43.6467,-70.2418,5,"Industrial, fuel/gasoline",,,1018,04106,1606487939,Fri Nov 27 09:38:59 2020,11/27/20,2.3269152479698128,1.8959107543735874,2.3008089777043463,0.2670527164389286
43.6353,-70.2788,5,,,,1018,04106,1606496565,Fri Nov 27 12:02:45 2020,11/27/20,0.40273233980576156,0.5498079900097814,0.32779492615018574,2.21447902363041
43.6319,-70.2657,4,,,,1018,04106,1606506018,Fri Nov 27 14:40:18 2020,11/27/20,1.0994109485529622,0.3253850702641725,1.0195366992928236,1.8184584748721084
43.6468,-70.2699,5,Petroleum odor,,,667,04102,1606507976,Fri Nov 27 15:12:56 2020,11/27/20,1.0592855749817185,1.1986172409346152,1.0764305896987871,1.531566447875923
43.6511,-70.2756,5,Industrial oil refinery smell,Headache,,667,04102,1606512204,Fri Nov 27 16:23:24 2020,11/27/20,1.1023713080553228,1.5095120604479573,1.155942480236956,1.7991680078683059
43.6319,-70.247,3,Burning tar,Sore throat,,1018,04106,1606542646,Sat Nov 28 00:50:46 2020,11/28/20,2.006280434374681,1.2273209909226077,1.9369909923309903,1.3205248363216147
43.6375,-70.2338,5,Oil diesel ,"Trouble breathing, headache and nausea ",,1018,04106,1606562466,Sat Nov 28 06:21:06 2020,11/28/20,2.6331258204056067,1.9566653717772895,2.579799061712886,0.9288831435858954
43.6471,-70.2753,5,,,,667,04102,1606567314,Sat Nov 28 07:41:54 2020,11/28/20,0.8812695928913806,1.233784445395534,0.9203016101656407,1.7964069288968048
43.6294,-70.2837,4,Gas or sweet petroleum smell cash corner ,,,1018,04106,1606587930,Sat Nov 28 13:25:30 2020,11/28/20,0.5568509373143983,0.6213396841916428,0.45862345038513214,2.6334811707307146
43.635,-70.2564,3,Oil,,,1018,04106,1606600849,Sat Nov 28 17:00:49 2020,11/28/20,1.5095299633279564,0.836887485449553,1.447650212286591,1.3462478405255276
43.6464,-70.2771,2,,,,667,04102,1606615549,Sat Nov 28 21:05:49 2020,11/28/20,0.7878727639675064,1.2045660906845217,0.8321649811231224,1.8920630914724532
43.6235,-70.3052,3,Petroleum,"Headache, difficulty breathing",,1018,04106,1606679307,Sun Nov 29 14:48:27 2020,11/29/20,1.3360767458082912,1.7477586163651848,1.316337222673935,3.7658091679764354
43.6235,-70.304,3,Petroleum,"Difficulty breathing, headache, ",,1018,04106,1606679593,Sun Nov 29 14:53:13 2020,11/29/20,1.2944582631481674,1.6894567386178752,1.2714500874349435,3.7136004767697486
43.6333,-70.2462,5,Burnt tar,"Dizzy, nausea ",,1018,04106,1606715372,Mon Nov 30 00:49:32 2020,11/30/20,2.0304919504619616,1.283283826184796,1.96529247865404,1.21643116101804
43.6235,-70.2786,5,Petroleum ,,,1018,04106,1606732259,Mon Nov 30 05:30:59 2020,11/30/20,1.0255403170233504,0.5533328543000707,0.9226861639263281,2.6867264265163104
43.6368,-70.2403,3,Oil ,,,1018,04106,1606735424,Mon Nov 30 06:23:44 2020,11/30/20,2.3078602809928377,1.6315036783265326,2.2529491347467614,0.9301445004694897
43.6231,-70.2458,3,Slightly sweet chemical smell,,,1018,04106,1606737273,Mon Nov 30 06:54:33 2020,11/30/20,2.254758040081444,1.3508057795875863,2.1670777964256036,1.9021183392136798
43.6473,-70.2755,3,,,,667,04102,1606740115,Mon Nov 30 07:41:55 2020,11/30/20,0.8858491520805216,1.249085642842355,0.9266118547516142,1.804729635964807
43.6351,-70.2435,4,Oil,,,1018,04106,1606740496,Mon Nov 30 07:48:16 2020,11/30/20,2.1524833090387965,1.4441419561088267,2.0927743602419175,1.064597092037226
43.6456,-70.2745,3,,,,667,04102,1606742740,Mon Nov 30 08:25:40 2020,11/30/20,0.8316029750276704,1.1251284064853717,0.8596866438657124,1.7725097302676847
43.6336,-70.2697,3,Sewer,,,1018,04106,1606754489,Mon Nov 30 11:41:29 2020,11/30/20,0.872488049042741,0.29454600651097923,0.7969034992336403,1.8931628451210327
43.6233,-70.3037,5,Petroleum,"Headache, eye irritation, extreme difficulty breathing.",,1018,04106,1606759807,Mon Nov 30 13:10:07 2020,11/30/20,1.2945309456852616,1.6783846690997593,1.2699033473013526,3.707523455467091
43.64,-70.294,5,Oil ,,,667,04102,1606766772,Mon Nov 30 15:06:12 2020,11/30/20,0.4265784491256493,1.3490419728958545,0.518984664396244,2.810024035782734
43.647,-70.2751,4,,,,667,04102,1606773929,Mon Nov 30 17:05:29 2020,11/30/20,0.8822956731798942,1.2253623425544038,0.920014996459491,1.7873265893446806
43.6469,-70.2762,2,,,,667,04102,1606967669,Wed Dec  2 22:54:29 2020,12/02/20,0.8425400790720622,1.228353079650289,0.8847304482209902,1.842814327967719
43.6471,-70.2771,3,,,,667,04102,1607003168,Thu Dec  3 08:46:08 2020,12/03/20,0.8274284201934661,1.2516050484883945,0.8746236804861478,1.8858649449737885
43.6476,-70.2743,2,Just a whiff on and off today. Pungent,,,667,04102,1607148192,Sat Dec  5 01:03:12 2020,12/05/20,0.9398241335851237,1.2609640747886959,0.9768068922108246,1.7427666108676667
43.6346,-70.2435,4,Burnt tar,Nausea,,1018,04106,1607150355,Sat Dec  5 01:39:15 2020,12/05/20,2.1551132961252324,1.4352585152358144,2.0940171434635184,1.0986332519539168
43.6319,-70.2457,3,Sulfur and burning rubber,,,1018,04106,1607150971,Sat Dec  5 01:49:31 2020,12/05/20,2.0702933440731113,1.2918354967893522,2.0014146096928758,1.3039442011359772
43.6285,-70.2792,4,Oil,Throat irritated ,,1018,04106,1607200256,Sat Dec  5 15:30:56 2020,12/05/20,0.7020425991744028,0.40200861285741807,0.5975438487341713,2.485249537124477
43.6462,-70.2761,3,,,,667,04102,1607219798,Sat Dec  5 20:56:38 2020,12/05/20,0.8077473011239986,1.1799233999454555,0.846285996561443,1.844571142933993
43.6655,-70.2796,4,Burnt tar. ,Sick feeling,,2188,04103,1607432135,Tue Dec  8 07:55:35 2020,12/08/20,1.9861188166450399,2.5245224375291766,2.065008987698197,2.2597790675680374
